t_days,B,F,A
2.427083333333333037e+00,2.082368850118470893e-01,2.083423378746794008e-01,4.930137505551624999e-01
2.437500000000000000e+00,2.090302761128993991e-01,2.095757366982182457e-01,4.917110672763330137e-01
2.447916666666666519e+00,2.100437876475855503e-01,2.122317627823792352e-01,4.915984364712371324e-01
2.458333333333333037e+00,2.113459386582327848e-01,2.143320699891053671e-01,4.924962594752671508e-01
2.468750000000000000e+00,2.117415645716237138e-01,2.164185662935355636e-01,4.948723955667567731e-01
2.479166666666666519e+00,2.117631183813913631e-01,2.185616613456799195e-01,4.953695550970607098e-01
2.489583333333333037e+00,2.121923324807152011e-01,2.200982163132841896e-01,4.919898332663922291e-01
2.500000000000000000e+00,2.131751051881173586e-01,2.225206022568368691e-01,4.927306455560768184e-01
2.510416666666666519e+00,2.130709176761818868e-01,2.246993576732260744e-01,4.914918757792673398e-01
2.520833333333333037e+00,2.130638084194534099e-01,2.265794966856389259e-01,4.940537165763614347e-01
2.531250000000000000e+00,2.141484021690904793e-01,2.280015096548219655e-01,4.931553600873299081e-01
2.541666666666666519e+00,2.148291973497105933e-01,2.286792281388584647e-01,4.915319902302039967e-01
2.552083333333333037e+00,2.163333155387616169e-01,2.299242777778369995e-01,4.927328921241097004e-01
2.562500000000000000e+00,2.167293003233579374e-01,2.312833744675619474e-01,4.898163413206634842e-01
2.572916666666666519e+00,2.173231293450597346e-01,2.331329328765402165e-01,4.909661229572905849e-01
2.583333333333333037e+00,2.181439319112984110e-01,2.344928566433301387e-01,4.917812393381358893e-01
2.593750000000000000e+00,2.195603505914492659e-01,2.359791423150888190e-01,4.927998866664641819e-01
2.604166666666666519e+00,2.198722990100032970e-01,2.372647381206605399e-01,4.933842886228974600e-01
2.614583333333333037e+00,2.206970383037474004e-01,2.376090308493030712e-01,4.933771164346832938e-01
2.625000000000000000e+00,2.210629428631769866e-01,2.382424998447947584e-01,4.935214782470624950e-01
2.635416666666666519e+00,2.214436892706499460e-01,2.388976988762413767e-01,4.933107563703099663e-01
2.645833333333333037e+00,2.218717424566126473e-01,2.396565790083567127e-01,4.933804296865479944e-01
2.656250000000000000e+00,2.226666353959795563e-01,2.401519047681252295e-01,4.967486460905420342e-01
2.666666666666666519e+00,2.222830698329529009e-01,2.410075556097954763e-01,4.956566593884448313e-01
2.677083333333333037e+00,2.227212552590720485e-01,2.414630239680855273e-01,4.953258330991516245e-01
2.687500000000000000e+00,2.239378225345657336e-01,2.419369186728509147e-01,4.963899260054568385e-01
2.697916666666666519e+00,2.245822616991111909e-01,2.423177629308510272e-01,4.956911819081623594e-01
2.708333333333333037e+00,2.254707741320048364e-01,2.426457253542233239e-01,4.955327730322744428e-01
2.718750000000000000e+00,2.266338214278963425e-01,2.430417319780876217e-01,4.959193404473292155e-01
2.729166666666666519e+00,2.271831531199117737e-01,2.430734251555482506e-01,4.963866130305878976e-01
2.739583333333333037e+00,2.284246922250615375e-01,2.430555069311717831e-01,4.947778805608369357e-01
2.750000000000000000e+00,2.292071232354165600e-01,2.427683678582178706e-01,4.964202052139964350e-01
2.760416666666666519e+00,2.292401226747746434e-01,2.421463877917501839e-01,4.940365025788973630e-01
