t_days,B,F,A
2.900000000000000000e+02,4.614261470477229454e-01,6.945684728275425268e-01,0.000000000000000000e+00
2.910000000000000000e+02,4.939408559039493718e-01,7.285484116692155787e-01,0.000000000000000000e+00
2.920000000000000000e+02,5.198581199842272627e-01,7.034323862437781294e-01,6.992213801269275809e-05
2.930000000000000000e+02,5.472399797378546538e-01,6.952599107597681183e-01,2.515670324443829674e-04
2.940000000000000000e+02,5.674185595443858032e-01,6.857624513736051419e-01,1.463848495888073458e-04
2.950000000000000000e+02,5.883041806930875417e-01,6.685277172406572932e-01,4.044544836856247562e-04
2.960000000000000000e+02,6.013389320512633196e-01,6.447575599449545392e-01,1.440238360659274082e-03
2.970000000000000000e+02,6.189619970772722857e-01,6.077403649341470704e-01,2.958081040499038359e-04
2.980000000000000000e+02,6.372084978592144067e-01,6.139777988089573091e-01,3.815379958682835518e-04
2.990000000000000000e+02,6.297318259715618538e-01,6.116816228012303958e-01,1.379401891880147761e-05
3.000000000000000000e+02,6.188620305420210466e-01,4.857561811977845756e-01,3.086704596668910145e-04
3.010000000000000000e+02,6.178059754084662680e-01,3.776693731041492752e-01,1.824295642592355928e-03
3.020000000000000000e+02,6.240630034804722781e-01,3.322591207422128101e-01,5.253017320263326075e-04
3.030000000000000000e+02,6.161426610306163232e-01,3.211631691320003812e-01,0.000000000000000000e+00
3.040000000000000000e+02,6.300065651488484519e-01,2.790994443107981948e-01,4.447875641035481972e-05
3.050000000000000000e+02,6.450374093661066510e-01,2.364976426236636009e-01,8.188048733868928263e-05
3.060000000000000000e+02,6.452894508524112949e-01,2.010517916637338531e-01,1.365190201355999866e-04
3.070000000000000000e+02,6.424114339890142356e-01,1.850100134840411137e-01,1.714956783530742577e-04
3.080000000000000000e+02,6.413309605537782510e-01,2.039039190459501771e-01,0.000000000000000000e+00
3.090000000000000000e+02,6.389905501624377759e-01,2.079739172318505747e-01,3.634518547942706311e-05
3.100000000000000000e+02,6.370779761266621710e-01,1.772271312265349952e-01,7.487758775373003933e-05
3.110000000000000000e+02,6.411298428012013328e-01,1.691388919295552795e-01,4.295643974314664759e-05
3.120000000000000000e+02,6.557617027676860832e-01,1.798241604735046351e-01,1.472572614723428582e-04
3.130000000000000000e+02,6.582217812023323233e-01,1.847638478683445162e-01,2.924173715007937735e-05
3.140000000000000000e+02,6.520112481011164363e-01,1.682746307941256625e-01,0.000000000000000000e+00
3.150000000000000000e+02,6.549875923560788404e-01,2.129846382021465534e-01,5.354152026560735046e-05
3.160000000000000000e+02,6.537481841307354324e-01,1.963068495840945005e-01,1.866432019553687779e-04
3.170000000000000000e+02,6.451732377265090301e-01,2.369318116981078692e-01,2.555473563941133836e-05
3.180000000000000000e+02,6.435692427842056862e-01,2.202414608170248367e-01,0.000000000000000000e+00
3.190000000000000000e+02,6.445430337714724844e-01,2.192933548893917783e-01,0.000000000000000000e+00
3.200000000000000000e+02,6.511028224389500130e-01,2.139203493552380986e-01,2.706283715211148960e-04
3.210000000000000000e+02,6.516193389205020559e-01,2.170920365219641268e-01,7.439317097928030680e-04
3.220000000000000000e+02,6.397486440703467059e-01,2.350719045269877294e-01,1.434452295549440513e-03
3.230000000000000000e+02,6.492352589183125744e-01,2.337643085740661320e-01,1.206954976030666978e-03
3.240000000000000000e+02,6.574204710281527086e-01,2.450350316267719264e-01,2.264218083885618257e-04
3.250000000000000000e+02,6.660203032693041703e-01,2.230117831787794824e-01,0.000000000000000000e+00
3.260000000000000000e+02,6.621204405081463351e-01,1.967709634999125490e-01,0.000000000000000000e+00
3.270000000000000000e+02,6.461345699478304727e-01,1.941575198770332522e-01,3.535093039205566015e-05
3.280000000000000000e+02,6.469606842605862829e-01,1.693955790642998893e-01,0.000000000000000000e+00
3.290000000000000000e+02,6.519272125059213385e-01,1.813220692795205202e-01,1.019524147298828847e-04
3.300000000000000000e+02,6.158112826452679656e-01,1.304331760839286258e-01,2.285483447117720606e-04
3.310000000000000000e+02,5.829498961440918725e-01,9.775397634110150058e-02,4.016602970259886842e-05
3.320000000000000000e+02,5.576900590654763068e-01,7.741643084996471802e-02,1.570516641736332305e-04
3.330000000000000000e+02,5.232036555192747240e-01,6.035374472188951428e-02,6.214430479284838334e-04
3.340000000000000000e+02,4.914554679581718544e-01,4.809800001943602410e-02,1.095925679268187252e-03
3.350000000000000000e+02,4.683292768750053070e-01,4.586060819147843443e-02,3.105268026237467498e-04
3.360000000000000000e+02,4.498262757813432100e-01,3.545751570330381991e-02,5.039933030625138162e-05
3.370000000000000000e+02,4.294541381819984016e-01,3.097009849856222075e-02,1.569245878080706747e-05
3.380000000000000000e+02,4.155163572153534601e-01,2.814331504108884274e-02,0.000000000000000000e+00
3.390000000000000000e+02,3.948641635871170674e-01,2.521175310432680408e-02,1.282620667116468128e-05
3.400000000000000000e+02,3.668792070213762191e-01,3.180453273416811166e-02,1.476624335113201135e-04
3.410000000000000000e+02,3.585352220966442349e-01,3.116813756429511958e-02,1.834840961630562306e-04
3.420000000000000000e+02,3.414796637759427433e-01,3.267435319036285368e-02,4.794139007953048562e-05
3.430000000000000000e+02,3.252574876711705754e-01,3.785604380913817207e-02,4.013092618333968993e-04
3.440000000000000000e+02,3.146127562221828766e-01,3.609625807142977094e-02,1.615075201971407856e-04
3.450000000000000000e+02,3.080989085871708166e-01,4.042512144841427929e-02,0.000000000000000000e+00
3.460000000000000000e+02,2.919281599596835197e-01,3.979407691005890785e-02,1.084921095204105534e-04
3.470000000000000000e+02,2.777402190112651104e-01,3.762394532547633924e-02,0.000000000000000000e+00
3.480000000000000000e+02,2.724812741006050199e-01,3.529689122331568230e-02,1.344326915284716688e-04
3.490000000000000000e+02,2.669833162155862416e-01,3.787232331099710247e-02,0.000000000000000000e+00
3.500000000000000000e+02,2.584104770723333333e-01,4.186617168215205076e-02,0.000000000000000000e+00
3.510000000000000000e+02,2.464401857509726512e-01,4.195613061985598025e-02,0.000000000000000000e+00
3.520000000000000000e+02,2.402091465638990508e-01,4.391503315201090302e-02,1.152546366841447010e-04
3.530000000000000000e+02,2.320364082729038380e-01,4.450637430004342893e-02,1.836875485931109322e-05
3.540000000000000000e+02,2.268043535106309128e-01,4.649702013420578539e-02,3.930316365693541526e-06
3.550000000000000000e+02,2.238803264208063526e-01,4.074662026283592392e-02,4.616716357000502088e-05
3.560000000000000000e+02,2.221415273067696983e-01,4.026259109586693974e-02,0.000000000000000000e+00
3.570000000000000000e+02,2.166827095838983752e-01,3.721471837135346961e-02,3.806768034244907128e-05
3.580000000000000000e+02,2.095742663663061889e-01,3.526114957239290248e-02,1.660526813356733749e-04
3.590000000000000000e+02,2.033267224431393738e-01,3.599938068908964395e-02,1.415129639760577844e-03
3.600000000000000000e+02,2.562834330187951370e-01,2.799894015992406837e-01,1.092731311785333009e-03
3.610000000000000000e+02,3.043420149011925036e-01,4.389153268245919448e-01,9.361168834495067672e-04
3.620000000000000000e+02,3.428465578674556591e-01,5.712590685308631677e-01,1.914496857789818357e-04
3.630000000000000000e+02,3.767282659494760044e-01,6.660129669065056879e-01,6.272767461753619121e-04
3.640000000000000000e+02,4.140841394663431485e-01,7.088229168087454291e-01,3.208146517610270879e-04
